category,product,fiscal_year,quantity,value,metric_type
Total - Performance Plastics,Total,202122,282523,394910,petrochemical_import
Total - Performance Plastics,Total,202223,292316,414336,petrochemical_import
Total - Performance Plastics,Total,202324,417879,470823,petrochemical_import
Total - Performance Plastics,Total,202425,426614,532831,petrochemical_import
Total - Polymers,Total,201516,4214022,3132488,petrochemical_import
Total - Polymers,Total,201617,4452258,3267230,petrochemical_import
Total - Polymers,Total,201718,4751478,3549286,petrochemical_import
Total - Polymers,Total,201819,4479129,3684829,petrochemical_import
Total - Polymers,Total,201920,3430180,2639363,petrochemical_import
Total - Polymers,Total,202021,2641372,2142272,petrochemical_import
Total - Polymers,Total,202122,2941493,3267215,petrochemical_import
Total - Polymers,Total,202223,4789378,4956650,petrochemical_import
Total - Polymers,Total,202324,5312985,4757153,petrochemical_import
Total - Polymers,Total,202425,4191350,3932223,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,201516,218097,177489,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,201617,228229,179003,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,201718,205984,164533,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,201819,227136,210428,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,201920,264058,237426,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,202021,265406,216258,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,202122,277828,336160,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,202223,342892,523554,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,202324,251536,338928,petrochemical_import
Total - Synthetic Detergent Intermediates,Total,202425,287428,368395,petrochemical_import
Total - Synthetic Fibres,Total,201516,263774,346368,petrochemical_import
Total - Synthetic Fibres,Total,201617,279993,342993,petrochemical_import
Total - Synthetic Fibres,Total,201718,259632,363079,petrochemical_import
Total - Synthetic Fibres,Total,201819,275617,453356,petrochemical_import
Total - Synthetic Fibres,Total,201920,346600,460883,petrochemical_import
Total - Synthetic Fibres,Total,202021,403273,410701,petrochemical_import
Total - Synthetic Fibres,Total,202122,460377,678520,petrochemical_import
Total - Synthetic Fibres,Total,202223,670250,864661,petrochemical_import
Total - Synthetic Fibres,Total,202324,610796,704902,petrochemical_import
Total - Synthetic Fibres,Total,202425,397816,576082,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,201516,596101,612690,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,201617,559919,628042,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,201718,607867,741750,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,201819,618500,851418,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,201920,574832,709547,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,202021,747278,718860,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,202122,635138,1144125,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,202223,673480,1320567,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,202324,723837,1112058,petrochemical_import
Total - Synthetic Rubber (Elastomers),Total,202425,829492,1319243,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,201516,11665712,8170211,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,201617,12128783,8523103,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,201718,12843131,9495959,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,201819,12356030,10825921,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,201920,12222311,9101336,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,202021,10210873,7159554,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,202122,11731702,12009342,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,202223,14889805,14886880,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,202324,15150270,13392379,petrochemical_import
Total Import of Major Petro-chemicals,Total Import of Major Petro-chemicals,202425,15098691,13683819,petrochemical_import
