category,product,fiscal_year,quantity,value,metric_type
Total - Synthetic Detergent Intermediates,Total,202223,2523,3107,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,202324,3686,5704,petrochemical_export
Total - Synthetic Detergent Intermediates,Total,202425,3158,4962,petrochemical_export
Total - Synthetic Fibres,Total,201516,878358,833783,petrochemical_export
Total - Synthetic Fibres,Total,201617,1025740,922018,petrochemical_export
Total - Synthetic Fibres,Total,201718,1001053,977982,petrochemical_export
Total - Synthetic Fibres,Total,201819,1015666,1172008,petrochemical_export
Total - Synthetic Fibres,Total,201920,1059348,1054987,petrochemical_export
Total - Synthetic Fibres,Total,202021,878619,787040,petrochemical_export
Total - Synthetic Fibres,Total,202122,1202246,1438887,petrochemical_export
Total - Synthetic Fibres,Total,202223,759004,1026104,petrochemical_export
Total - Synthetic Fibres,Total,202324,683488,889562,petrochemical_export
Total - Synthetic Fibres,Total,202425,806398,993853,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,201516,42688,42428,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,201617,38204,46387,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,201718,51889,54589,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,201819,63550,70696,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,201920,74036,73065,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,202021,95037,79421,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,202122,89936,111822,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,202223,70431,97450,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,202324,92441,103915,petrochemical_export
Total - Synthetic Rubber (Elastomers),Total,202425,111210,132704,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,201516,5301728,3385728,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,201617,5289645,3535453,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,201718,7401474,4927565,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,201819,9618583,7394080,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,201920,8798230,5807927,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,202021,8273603,4358055,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,202122,7534583,6363886,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,202223,4667280,4571674,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,202324,3850778,3645611,petrochemical_export
Total Export of Major Petro-chemicals,Total Export of Major Petro-chemicals,202425,3944571,3893974,petrochemical_export
